checking_status,duration,credit_history,purpose,credit_amount,savings,employment,installment_rate,personal_status_sex,other_debtors,residence_since,property,age,other_installment,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,default,thin_file,income_proxy,country
A14,6,A32,A40,1389.0,A61,A73,2,A93,A103,3,A122,26,A143,A151,1,A173,1,A191,A201,1,0,1,41474.0,BRAZIL
A14,12,A32,A49,597.0,A61,A74,2,A93,A101,4,A123,36,A143,A152,1,A173,1,A192,A201,1,0,0,26771.0,BRAZIL
A11,12,A31,A40,286.0,A61,A72,4,A93,A101,2,A123,46,A141,A152,2,A173,1,A192,A201,2,1,0,11948.0,BRAZIL
A12,6,A31,A46,182.0,A64,A72,4,A92,A101,2,A122,24,A141,A151,1,A173,2,A191,A201,2,1,0,6746.0,BRAZIL
A14,15,A32,A43,531.0,A65,A73,4,A94,A101,2,A121,40,A143,A151,1,A173,1,A192,A201,1,0,0,23819.0,BRAZIL
A12,12,A32,A43,229.0,A61,A72,4,A94,A103,1,A121,26,A141,A152,1,A172,1,A191,A201,1,0,0,7566.0,BRAZIL
A11,9,A34,A43,471.0,A61,A73,4,A93,A101,4,A121,25,A143,A152,2,A172,1,A191,A201,1,0,1,15362.0,BRAZIL
A14,24,A32,A41,1016.0,A61,A75,4,A93,A101,4,A123,35,A143,A152,1,A174,1,A192,A201,1,0,0,27355.0,BRAZIL
A13,12,A32,A40,457.0,A61,A72,4,A93,A101,1,A121,26,A143,A152,1,A173,1,A191,A201,1,0,1,20143.0,BRAZIL
A13,12,A32,A43,526.0,A61,A73,3,A94,A101,4,A121,23,A143,A151,1,A173,1,A191,A201,1,0,1,15040.0,BRAZIL
A12,24,A32,A43,778.0,A61,A72,1,A94,A101,1,A122,22,A143,A152,1,A173,1,A192,A201,2,1,0,13709.0,BRAZIL
A11,36,A33,A49,819.0,A61,A74,2,A93,A101,1,A123,24,A143,A152,2,A173,1,A192,A201,2,1,1,28882.0,BRAZIL
A11,12,A32,A46,245.0,A61,A73,4,A93,A101,4,A123,40,A143,A151,1,A172,2,A191,A201,2,1,1,8283.0,BRAZIL
A12,48,A33,A46,2669.0,A61,A75,4,A93,A101,4,A124,50,A143,A153,1,A173,1,A191,A201,2,1,1,56375.0,BRAZIL
A12,12,A34,A41,729.0,A62,A72,3,A93,A101,4,A122,44,A143,A152,1,A173,1,A191,A201,1,0,0,12856.0,BRAZIL
A14,15,A34,A42,1074.0,A61,A74,2,A92,A102,3,A123,24,A141,A152,2,A173,1,A191,A201,1,0,0,19060.0,BRAZIL
A12,24,A32,A40,480.0,A61,A72,4,A93,A101,1,A122,26,A143,A152,1,A173,1,A191,A201,1,0,0,12348.0,BRAZIL
A14,36,A32,A49,2106.0,A62,A74,2,A93,A101,2,A123,31,A143,A152,2,A173,1,A192,A201,1,0,1,65432.0,BRAZIL
A14,24,A34,A42,1999.0,A61,A75,4,A93,A101,4,A123,33,A143,A152,1,A173,1,A192,A201,1,0,1,63775.0,BRAZIL
A14,30,A32,A43,744.0,A65,A75,4,A93,A101,4,A123,58,A143,A152,1,A173,1,A192,A201,1,0,0,23254.0,BRAZIL
A11,9,A32,A42,938.0,A61,A73,3,A93,A101,2,A121,25,A143,A152,1,A173,1,A191,A201,1,0,1,37790.0,BRAZIL
A12,36,A32,A43,1110.0,A62,A73,4,A92,A102,4,A124,50,A143,A153,1,A173,1,A191,A201,2,1,0,43144.0,BRAZIL
A12,12,A32,A42,335.0,A62,A72,4,A92,A101,4,A123,27,A141,A151,4,A173,1,A191,A201,2,1,0,10724.0,BRAZIL
A14,12,A34,A42,502.0,A63,A74,3,A92,A101,4,A123,37,A143,A151,1,A173,1,A192,A201,1,1,1,20525.0,BRAZIL
A11,24,A34,A43,419.0,A64,A75,4,A92,A101,4,A122,57,A143,A151,2,A174,1,A192,A201,1,0,1,9348.0,BRAZIL
A12,12,A32,A43,702.0,A61,A72,1,A94,A101,1,A121,23,A143,A151,1,A173,1,A191,A201,2,1,0,29439.0,BRAZIL
A14,21,A32,A41,2130.0,A65,A73,1,A93,A101,3,A123,26,A143,A152,1,A173,1,A191,A201,1,0,1,90217.0,BRAZIL
A13,9,A32,A43,433.0,A62,A75,2,A91,A101,4,A121,49,A143,A152,1,A173,1,A191,A201,1,0,0,9780.0,BRAZIL
A14,12,A34,A42,558.0,A61,A72,2,A92,A101,4,A122,22,A143,A151,2,A172,1,A191,A201,1,0,0,18447.0,BRAZIL
A11,24,A32,A42,762.0,A61,A72,4,A93,A102,1,A122,24,A143,A152,1,A172,1,A191,A202,1,0,0,31905.0,BRAZIL
A12,9,A32,A40,1428.0,A65,A73,1,A92,A101,2,A121,33,A143,A152,1,A172,1,A191,A201,1,0,1,38609.0,BRAZIL
A14,24,A34,A42,654.0,A61,A74,4,A93,A101,3,A122,40,A143,A152,2,A173,1,A191,A201,1,0,0,14964.0,BRAZIL
A11,12,A31,A43,893.0,A61,A73,4,A91,A101,1,A124,29,A143,A153,1,A173,1,A191,A201,2,1,1,39556.0,BRAZIL
A14,15,A34,A43,814.0,A61,A75,4,A93,A101,4,A123,46,A143,A152,2,A173,1,A192,A201,1,1,1,27341.0,BRAZIL
A14,6,A31,A43,724.0,A63,A75,2,A93,A101,4,A122,45,A141,A152,1,A172,2,A191,A201,1,0,0,14009.0,BRAZIL
A11,12,A32,A40,282.0,A61,A74,4,A93,A101,2,A121,26,A143,A152,1,A173,1,A191,A201,2,1,0,6147.0,BRAZIL
A14,60,A32,A40,2741.0,A65,A73,4,A93,A101,4,A124,34,A143,A153,1,A173,2,A192,A201,1,0,0,48704.0,BRAZIL
A14,6,A34,A40,886.0,A63,A73,1,A94,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,0,0,25311.0,BRAZIL
A11,24,A31,A43,654.0,A61,A74,4,A93,A103,4,A123,24,A141,A151,1,A172,1,A191,A201,2,1,0,17152.0,BRAZIL
A12,48,A30,A410,6616.0,A61,A73,1,A92,A101,2,A122,32,A141,A152,1,A174,1,A192,A202,2,1,1,245022.0,BRAZIL
A11,24,A31,A41,1352.0,A61,A73,1,A92,A103,4,A123,22,A141,A151,1,A173,1,A191,A202,1,1,1,36678.0,BRAZIL
A12,36,A32,A46,814.0,A61,A74,3,A93,A101,1,A123,32,A143,A152,2,A173,2,A191,A201,1,0,0,18978.0,BRAZIL
A13,10,A32,A40,564.0,A62,A75,1,A92,A101,4,A124,48,A143,A153,1,A172,2,A191,A201,2,1,0,9905.0,BRAZIL
A11,12,A32,A40,471.0,A61,A74,2,A91,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,2,1,1,13644.0,BRAZIL
A13,15,A32,A49,1023.0,A61,A74,2,A93,A101,4,A122,26,A143,A151,1,A173,1,A192,A201,1,0,1,40084.0,BRAZIL
A14,21,A32,A40,972.0,A63,A74,1,A92,A101,2,A123,31,A141,A152,1,A174,1,A191,A201,1,0,1,29067.0,BRAZIL
A12,30,A34,A40,1464.0,A61,A71,4,A94,A101,2,A123,28,A143,A152,2,A174,1,A191,A201,2,1,1,39691.0,BRAZIL
A12,9,A32,A43,885.0,A61,A73,2,A93,A101,2,A121,37,A143,A152,1,A172,2,A191,A201,1,0,1,24233.0,BRAZIL
A14,10,A32,A41,1227.0,A62,A73,1,A93,A102,2,A121,32,A143,A152,1,A173,2,A191,A201,1,0,0,43896.0,BRAZIL
A14,12,A34,A49,860.0,A61,A71,4,A93,A101,2,A123,42,A142,A152,2,A174,1,A192,A201,2,1,0,23646.0,BRAZIL
A11,12,A32,A40,459.0,A61,A73,4,A94,A101,3,A121,27,A143,A152,1,A172,1,A191,A201,1,0,0,13193.0,BRAZIL
A11,12,A32,A42,262.0,A61,A73,2,A93,A103,3,A122,38,A143,A152,1,A172,2,A191,A201,1,0,0,9980.0,BRAZIL
A12,48,A31,A40,5205.0,A65,A71,4,A93,A102,4,A124,36,A143,A153,1,A174,1,A192,A201,1,0,0,178819.0,BRAZIL
A14,24,A34,A43,662.0,A64,A73,4,A92,A101,1,A121,43,A143,A152,2,A172,1,A191,A201,1,0,1,21978.0,BRAZIL
A13,6,A33,A43,251.0,A61,A72,2,A92,A101,1,A122,29,A141,A152,1,A173,1,A191,A201,1,0,0,5908.0,BRAZIL
A14,21,A32,A43,1365.0,A65,A75,4,A93,A101,3,A122,41,A143,A152,1,A173,1,A192,A201,1,0,1,34845.0,BRAZIL
A11,15,A30,A40,382.0,A61,A75,4,A93,A101,3,A123,33,A143,A151,2,A173,2,A191,A201,2,1,0,15206.0,BRAZIL
A14,24,A32,A41,2971.0,A61,A74,3,A93,A101,3,A123,38,A143,A152,1,A174,1,A192,A201,1,0,0,76156.0,BRAZIL
A11,24,A32,A410,650.0,A61,A75,4,A92,A103,4,A121,58,A143,A152,1,A172,1,A192,A201,1,0,0,14454.0,BRAZIL
A11,12,A34,A41,621.0,A61,A75,4,A93,A101,4,A124,66,A143,A153,2,A174,1,A191,A201,1,0,0,27089.0,BRAZIL
A14,12,A32,A40,1455.0,A65,A72,2,A93,A101,3,A122,45,A143,A152,1,A174,2,A192,A201,1,0,0,56077.0,BRAZIL
A12,18,A32,A49,998.0,A62,A73,4,A93,A101,4,A123,34,A143,A152,1,A173,1,A191,A201,1,0,1,23185.0,BRAZIL
A14,24,A32,A41,4121.0,A65,A73,2,A91,A101,4,A124,48,A143,A153,1,A173,1,A192,A201,1,0,0,131336.0,BRAZIL
A14,24,A34,A43,1067.0,A65,A75,4,A93,A101,4,A122,53,A143,A152,2,A173,1,A191,A201,1,0,0,26381.0,BRAZIL
A14,30,A34,A43,2250.0,A61,A74,4,A92,A101,2,A123,25,A143,A152,2,A173,1,A191,A201,1,0,0,74967.0,BRAZIL
A12,36,A34,A43,867.0,A61,A75,4,A93,A101,4,A121,36,A143,A152,1,A173,1,A191,A201,1,0,0,36444.0,BRAZIL
A12,10,A32,A42,597.0,A61,A73,4,A91,A101,2,A123,31,A143,A152,1,A172,1,A191,A201,1,0,0,14424.0,BRAZIL
A14,24,A33,A40,274.0,A65,A75,4,A94,A101,4,A123,54,A143,A152,2,A173,1,A192,A201,1,0,0,11703.0,BRAZIL
A11,15,A32,A43,405.0,A61,A72,4,A94,A101,2,A121,27,A143,A152,1,A173,1,A191,A202,1,0,1,16598.0,BRAZIL
A12,12,A32,A43,410.0,A63,A73,3,A91,A101,1,A123,26,A143,A152,1,A173,1,A192,A201,1,0,1,10558.0,BRAZIL
A11,12,A32,A42,762.0,A61,A72,4,A92,A101,1,A123,22,A143,A151,1,A173,1,A191,A201,1,0,0,34192.0,BRAZIL
A12,15,A33,A45,649.0,A64,A73,3,A94,A101,3,A122,61,A142,A152,2,A173,1,A191,A201,2,1,1,27175.0,BRAZIL
A11,24,A32,A41,1263.0,A61,A74,2,A93,A101,1,A124,34,A143,A153,1,A174,1,A192,A201,1,0,1,28050.0,BRAZIL
A11,24,A32,A42,1140.0,A61,A75,4,A93,A101,2,A122,39,A143,A151,1,A174,1,A192,A201,2,1,1,25829.0,BRAZIL
A11,48,A34,A41,2578.0,A61,A75,4,A92,A101,4,A124,58,A142,A153,2,A172,1,A191,A201,2,1,1,46552.0,BRAZIL
A14,30,A32,A43,927.0,A63,A75,4,A93,A101,2,A123,30,A141,A152,1,A174,1,A191,A201,1,0,0,27529.0,BRAZIL
A11,6,A32,A43,908.0,A63,A73,2,A93,A101,3,A121,44,A143,A151,1,A173,2,A191,A201,1,0,1,27544.0,BRAZIL
A11,12,A31,A43,902.0,A61,A73,4,A91,A101,1,A124,29,A143,A153,1,A173,1,A191,A201,2,1,0,33550.0,BRAZIL
A14,30,A34,A43,1112.0,A61,A73,4,A92,A101,2,A123,33,A143,A152,1,A173,1,A192,A201,1,0,0,24273.0,BRAZIL
A13,30,A34,A43,1301.0,A65,A75,4,A93,A101,4,A122,49,A142,A152,2,A172,1,A191,A201,1,1,1,53811.0,BRAZIL
A11,13,A34,A49,770.0,A61,A72,3,A93,A101,1,A122,28,A141,A152,2,A172,1,A191,A201,1,0,0,31020.0,BRAZIL
A14,12,A32,A43,609.0,A61,A72,4,A92,A101,3,A123,34,A143,A152,1,A173,2,A191,A201,1,0,1,13234.0,BRAZIL
A11,12,A33,A40,601.0,A61,A73,4,A93,A101,2,A121,43,A143,A152,2,A172,2,A191,A201,1,0,0,18258.0,BRAZIL
A14,12,A32,A42,427.0,A63,A73,4,A92,A101,4,A123,29,A143,A151,1,A172,1,A191,A201,2,1,1,14330.0,BRAZIL
A14,18,A32,A45,882.0,A61,A72,4,A92,A101,4,A121,23,A143,A152,1,A173,1,A191,A201,2,1,0,19937.0,BRAZIL
A12,48,A33,A49,2412.0,A65,A73,4,A93,A101,4,A124,38,A143,A153,1,A173,2,A192,A201,1,0,1,88354.0,BRAZIL
A14,48,A34,A49,2949.0,A65,A75,4,A91,A101,2,A123,46,A141,A152,2,A174,2,A191,A201,1,0,1,55231.0,BRAZIL
A12,8,A32,A49,373.0,A61,A72,3,A94,A101,2,A121,26,A143,A152,1,A173,1,A192,A201,1,0,0,7842.0,BRAZIL
A13,18,A32,A42,1358.0,A61,A72,1,A92,A101,1,A122,45,A142,A152,1,A172,1,A191,A201,1,0,0,28700.0,BRAZIL
A11,24,A30,A42,1732.0,A61,A75,3,A93,A101,4,A124,23,A141,A151,2,A173,2,A191,A201,2,1,1,47596.0,BRAZIL
A14,18,A32,A43,548.0,A61,A73,4,A93,A101,2,A124,32,A143,A153,1,A174,1,A192,A201,1,0,0,15546.0,BRAZIL
A11,6,A34,A42,1157.0,A61,A73,1,A91,A101,4,A121,44,A143,A151,1,A174,1,A192,A201,2,1,0,36598.0,BRAZIL
A14,30,A34,A43,2590.0,A65,A74,2,A93,A101,3,A122,36,A143,A152,2,A173,1,A191,A201,1,0,1,59591.0,BRAZIL
A14,6,A34,A40,895.0,A63,A73,1,A94,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,0,0,33947.0,BRAZIL
A11,36,A32,A40,3396.0,A61,A74,2,A93,A101,1,A123,24,A143,A152,1,A173,1,A192,A201,2,1,0,129391.0,BRAZIL
A14,15,A32,A43,630.0,A65,A73,4,A94,A101,2,A121,40,A143,A151,1,A173,1,A192,A201,1,0,1,18411.0,BRAZIL
A12,12,A30,A42,1211.0,A61,A72,4,A92,A101,3,A122,25,A143,A151,2,A173,1,A191,A201,2,1,1,42710.0,BRAZIL
A13,36,A32,A43,2677.0,A61,A73,4,A93,A101,1,A123,24,A143,A152,1,A173,1,A191,A201,1,0,0,54800.0,BRAZIL
A11,18,A32,A40,884.0,A62,A74,4,A93,A101,3,A123,30,A143,A152,1,A174,2,A192,A201,1,0,1,30344.0,BRAZIL
A11,24,A34,A40,530.0,A61,A75,4,A93,A101,4,A123,60,A143,A152,2,A172,1,A191,A201,2,1,0,14562.0,BRAZIL
A14,4,A32,A42,209.0,A61,A72,1,A92,A101,3,A121,23,A143,A151,1,A172,2,A191,A201,1,0,1,4110.0,BRAZIL
A14,12,A34,A43,214.0,A61,A75,4,A93,A101,4,A121,56,A143,A152,1,A173,1,A191,A201,1,0,0,9416.0,BRAZIL
A11,12,A32,A40,558.0,A61,A73,4,A92,A101,2,A121,24,A143,A152,1,A172,1,A191,A201,2,1,0,18543.0,BRAZIL
A11,12,A34,A40,1794.0,A61,A75,3,A93,A102,4,A122,43,A143,A151,2,A173,1,A192,A201,2,1,0,76254.0,BRAZIL
A14,10,A32,A46,324.0,A63,A75,4,A93,A101,4,A124,46,A143,A153,1,A173,1,A192,A201,1,0,1,6587.0,BRAZIL
A12,24,A32,A41,1567.0,A63,A72,3,A92,A101,4,A123,28,A143,A151,1,A173,1,A191,A201,2,1,0,51670.0,BRAZIL
A12,9,A32,A46,538.0,A61,A74,4,A92,A101,4,A122,67,A143,A152,2,A174,1,A192,A201,1,0,1,9722.0,BRAZIL
A14,15,A34,A43,707.0,A61,A75,4,A93,A101,4,A123,46,A143,A152,2,A173,1,A192,A201,1,0,0,13741.0,BRAZIL
A12,9,A32,A42,338.0,A61,A73,4,A92,A101,1,A122,30,A143,A152,1,A173,1,A191,A201,2,1,1,9327.0,BRAZIL
A12,10,A32,A40,3295.0,A61,A71,2,A93,A101,4,A124,70,A141,A153,1,A174,1,A192,A201,1,0,1,138249.0,BRAZIL
A12,12,A32,A43,484.0,A61,A75,3,A94,A103,3,A121,40,A141,A152,2,A172,1,A191,A201,1,0,0,11994.0,BRAZIL
A12,6,A32,A43,470.0,A61,A75,4,A93,A101,4,A123,28,A143,A152,1,A173,2,A191,A201,1,0,0,10475.0,BRAZIL
A14,18,A32,A42,955.0,A61,A73,3,A93,A101,4,A121,43,A143,A152,1,A173,1,A192,A201,1,1,1,22839.0,BRAZIL
A11,36,A32,A40,784.0,A61,A72,4,A92,A101,4,A123,34,A143,A152,1,A173,1,A192,A201,2,1,0,23232.0,BRAZIL
A12,18,A34,A42,1443.0,A61,A75,3,A92,A101,4,A122,37,A143,A152,1,A173,1,A192,A201,1,0,0,41480.0,BRAZIL
A14,18,A34,A40,523.0,A61,A73,3,A93,A101,2,A122,32,A141,A152,2,A173,1,A191,A201,2,1,0,21692.0,BRAZIL
A11,48,A32,A41,1667.0,A61,A74,4,A93,A101,3,A122,26,A143,A152,1,A173,2,A191,A201,1,0,0,58325.0,BRAZIL
A12,7,A32,A43,981.0,A61,A73,3,A93,A103,2,A121,34,A143,A152,1,A173,1,A191,A201,1,0,0,44101.0,BRAZIL
A12,10,A32,A40,2574.0,A61,A71,2,A93,A101,4,A124,70,A141,A153,1,A174,1,A192,A201,1,0,1,67038.0,BRAZIL
A11,36,A34,A41,3981.0,A61,A74,4,A93,A101,4,A123,24,A143,A152,2,A173,1,A192,A201,2,1,1,113205.0,BRAZIL
A12,36,A32,A43,1732.0,A61,A72,4,A92,A101,1,A124,30,A143,A152,1,A174,1,A192,A201,1,0,0,72943.0,BRAZIL
A12,48,A30,A49,5010.0,A61,A73,2,A93,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,2,1,0,122957.0,BRAZIL
A14,12,A34,A43,393.0,A65,A75,4,A93,A101,4,A123,35,A143,A152,2,A173,1,A191,A201,1,0,0,8846.0,BRAZIL
A12,9,A32,A40,1345.0,A65,A73,1,A92,A101,2,A121,33,A143,A152,1,A172,1,A191,A201,1,0,1,35635.0,BRAZIL
A11,11,A34,A40,1552.0,A61,A73,2,A93,A101,2,A121,36,A143,A151,2,A173,2,A191,A201,1,0,0,66487.0,BRAZIL
A12,14,A32,A49,620.0,A63,A75,1,A94,A101,2,A121,35,A143,A152,1,A173,1,A192,A201,1,0,0,14269.0,BRAZIL
A13,10,A32,A42,479.0,A61,A72,4,A92,A101,2,A122,23,A143,A152,1,A173,1,A191,A201,1,0,0,18119.0,BRAZIL
A12,24,A33,A40,889.0,A65,A73,4,A92,A101,4,A123,42,A143,A151,2,A173,1,A192,A201,1,0,0,20212.0,BRAZIL
A14,12,A34,A46,997.0,A61,A75,2,A92,A101,4,A124,57,A141,A153,3,A172,1,A191,A201,1,0,0,33912.0,BRAZIL
A14,6,A32,A40,1441.0,A61,A73,2,A93,A103,3,A122,26,A143,A151,1,A173,1,A191,A201,1,0,0,52070.0,BRAZIL
A14,18,A32,A40,773.0,A61,A73,2,A94,A101,2,A122,30,A143,A152,1,A174,1,A192,A201,1,0,0,23425.0,BRAZIL
A11,15,A34,A42,357.0,A61,A73,2,A91,A101,3,A122,25,A143,A152,2,A173,1,A191,A201,1,0,0,9410.0,BRAZIL
A11,12,A32,A42,465.0,A61,A73,4,A93,A103,1,A122,21,A143,A152,1,A172,1,A191,A201,1,0,0,13025.0,BRAZIL
A12,24,A32,A43,1397.0,A63,A71,1,A92,A101,4,A124,23,A143,A151,1,A171,1,A191,A201,1,0,1,63465.0,BRAZIL
A11,30,A32,A42,1140.0,A61,A72,2,A91,A101,4,A122,31,A143,A152,1,A172,1,A191,A201,2,1,1,43726.0,BRAZIL
A11,24,A32,A49,2263.0,A61,A73,2,A94,A101,2,A123,21,A142,A152,1,A172,1,A191,A201,1,0,0,94836.0,BRAZIL
A11,24,A32,A42,1832.0,A61,A73,4,A93,A101,4,A122,28,A143,A152,1,A173,1,A191,A201,1,0,1,32432.0,BRAZIL
A12,36,A33,A49,1798.0,A61,A73,2,A91,A101,2,A121,30,A142,A152,2,A174,1,A192,A201,2,1,0,60442.0,BRAZIL
A11,20,A34,A42,1840.0,A61,A75,1,A92,A101,4,A122,24,A143,A152,2,A173,1,A191,A201,1,0,0,80202.0,BRAZIL
A14,60,A32,A40,3844.0,A61,A75,2,A93,A101,4,A122,42,A143,A152,1,A174,1,A192,A201,1,0,0,78486.0,BRAZIL
A12,24,A32,A410,4955.0,A61,A73,2,A93,A102,3,A123,29,A141,A152,2,A174,1,A192,A201,2,1,0,132460.0,BRAZIL
A13,24,A34,A42,1399.0,A65,A75,4,A93,A102,4,A124,20,A143,A151,2,A173,1,A191,A201,1,0,0,28914.0,BRAZIL
A12,6,A32,A43,215.0,A61,A72,3,A94,A101,3,A121,26,A143,A152,1,A172,1,A191,A202,1,0,1,9096.0,BRAZIL
A14,12,A34,A42,520.0,A61,A72,2,A92,A101,4,A122,22,A143,A151,2,A172,1,A191,A201,1,0,0,9747.0,BRAZIL
A11,6,A34,A40,371.0,A61,A75,1,A92,A101,4,A124,39,A143,A152,2,A173,1,A192,A201,1,0,0,12005.0,BRAZIL
A11,24,A31,A42,989.0,A63,A73,4,A93,A101,4,A121,22,A142,A152,1,A173,1,A192,A201,1,0,1,44934.0,BRAZIL
A14,36,A34,A43,1311.0,A65,A75,4,A93,A101,2,A123,51,A143,A152,1,A173,1,A192,A201,1,0,1,39480.0,BRAZIL
A12,12,A34,A42,1590.0,A61,A75,1,A93,A101,4,A123,28,A143,A151,3,A173,1,A192,A201,1,0,0,41430.0,BRAZIL
A14,9,A34,A46,426.0,A65,A75,4,A92,A101,4,A122,41,A143,A151,2,A172,1,A191,A201,1,0,0,10807.0,BRAZIL
A11,24,A31,A43,574.0,A61,A74,4,A93,A103,4,A123,24,A141,A151,1,A172,1,A191,A201,2,1,0,24297.0,BRAZIL
A12,9,A32,A43,652.0,A61,A72,4,A92,A101,2,A123,22,A143,A152,1,A173,1,A192,A201,2,1,1,12288.0,BRAZIL
A11,12,A32,A43,290.0,A61,A73,4,A94,A101,2,A121,40,A143,A152,1,A172,1,A191,A201,1,0,0,12742.0,BRAZIL
A12,36,A33,A40,2815.0,A61,A73,2,A92,A101,2,A122,54,A143,A151,1,A173,1,A191,A201,1,0,0,124199.0,BRAZIL
A14,18,A34,A43,888.0,A61,A73,2,A92,A101,1,A123,25,A143,A152,2,A173,1,A191,A201,1,0,1,16905.0,BRAZIL
A14,36,A33,A40,4799.0,A61,A75,2,A93,A101,2,A123,45,A143,A152,2,A173,2,A192,A201,1,0,0,87947.0,BRAZIL
A12,18,A34,A42,2959.0,A61,A71,4,A93,A101,4,A122,40,A142,A152,2,A174,1,A192,A201,1,0,1,78730.0,BRAZIL
A11,24,A32,A40,371.0,A65,A75,4,A92,A101,2,A123,29,A141,A152,1,A173,1,A191,A201,2,1,1,15196.0,BRAZIL
A12,54,A30,A49,6022.0,A61,A72,3,A93,A101,4,A124,58,A143,A151,1,A173,1,A192,A201,2,1,1,129566.0,BRAZIL
A14,6,A34,A43,630.0,A61,A74,1,A92,A101,2,A123,24,A143,A151,2,A173,1,A192,A201,1,0,0,19195.0,BRAZIL
A11,6,A32,A40,529.0,A65,A71,4,A92,A101,3,A122,75,A143,A152,1,A174,1,A192,A201,1,0,1,16328.0,BRAZIL
A13,36,A32,A43,1574.0,A61,A75,4,A93,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,1,0,1,49742.0,BRAZIL
A13,12,A32,A43,478.0,A61,A73,3,A94,A101,4,A121,23,A143,A151,1,A173,1,A191,A201,1,0,0,14608.0,BRAZIL
A14,36,A32,A40,394.0,A63,A75,4,A93,A101,4,A122,36,A143,A152,1,A173,1,A191,A201,1,0,0,10035.0,BRAZIL
A14,18,A32,A45,676.0,A61,A72,4,A92,A101,4,A121,23,A143,A152,1,A173,1,A191,A201,2,1,0,15078.0,BRAZIL
A11,48,A32,A43,2773.0,A61,A73,3,A92,A101,2,A123,31,A143,A152,1,A173,1,A192,A201,2,1,0,99613.0,BRAZIL
A13,36,A32,A43,1954.0,A61,A75,4,A93,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,1,0,0,74299.0,BRAZIL
A11,30,A32,A42,1384.0,A64,A75,4,A92,A101,4,A122,57,A143,A151,2,A173,1,A192,A201,1,0,1,53556.0,BRAZIL
A13,15,A32,A46,816.0,A61,A75,4,A93,A101,4,A123,40,A143,A151,1,A174,1,A192,A201,1,0,0,21515.0,BRAZIL
A14,24,A32,A43,1261.0,A65,A72,4,A93,A101,2,A123,25,A143,A152,2,A173,1,A191,A201,1,0,1,27788.0,BRAZIL
A11,48,A32,A41,1930.0,A61,A74,4,A93,A101,3,A122,26,A143,A152,1,A173,2,A191,A201,1,0,1,76273.0,BRAZIL
A14,12,A34,A43,460.0,A61,A73,4,A92,A101,2,A122,35,A143,A152,2,A173,1,A191,A201,1,0,0,19199.0,BRAZIL
A11,9,A32,A40,290.0,A61,A73,4,A93,A101,3,A123,28,A143,A152,1,A172,1,A191,A201,2,1,0,6780.0,BRAZIL
A13,12,A34,A40,587.0,A63,A71,2,A93,A101,4,A124,66,A141,A153,3,A171,1,A191,A201,1,0,0,19521.0,BRAZIL
A12,24,A32,A43,709.0,A61,A72,1,A94,A101,1,A122,22,A143,A152,1,A173,1,A192,A201,2,1,0,26590.0,BRAZIL
A11,36,A32,A40,1259.0,A61,A74,2,A93,A101,4,A124,39,A141,A153,1,A174,2,A192,A201,1,0,0,27354.0,BRAZIL
A14,12,A32,A43,774.0,A61,A74,4,A93,A101,2,A123,31,A143,A151,2,A174,2,A192,A201,1,0,0,20843.0,BRAZIL
A11,36,A32,A41,1889.0,A61,A75,2,A93,A101,4,A124,42,A143,A153,1,A173,2,A191,A201,1,0,1,79057.0,BRAZIL
A14,12,A32,A42,514.0,A63,A73,4,A92,A101,4,A123,29,A143,A151,1,A172,1,A191,A201,2,1,0,20539.0,BRAZIL
A11,24,A32,A40,1951.0,A61,A74,2,A93,A102,3,A122,31,A143,A152,1,A173,1,A192,A201,2,1,0,88460.0,BRAZIL
A12,48,A31,A40,5324.0,A65,A71,4,A93,A102,4,A124,36,A143,A153,1,A174,1,A192,A201,1,0,0,170293.0,BRAZIL
A12,9,A34,A46,490.0,A64,A75,4,A93,A101,3,A124,32,A143,A153,2,A173,2,A191,A201,2,1,1,14941.0,BRAZIL
A12,9,A34,A46,395.0,A64,A75,4,A93,A101,3,A124,32,A143,A153,2,A173,2,A191,A201,2,1,1,10892.0,BRAZIL
A14,4,A34,A43,642.0,A61,A74,2,A93,A101,1,A121,42,A143,A152,2,A172,2,A191,A201,1,0,1,12515.0,BRAZIL
A14,15,A34,A43,778.0,A61,A75,4,A93,A101,4,A123,46,A143,A152,2,A173,1,A192,A201,1,0,0,22092.0,BRAZIL
A14,7,A33,A43,347.0,A65,A75,3,A93,A101,4,A124,36,A143,A153,1,A173,1,A191,A201,1,0,0,14725.0,BRAZIL
A12,27,A32,A49,1088.0,A61,A72,4,A92,A101,1,A122,32,A143,A152,1,A173,2,A192,A201,1,0,0,35343.0,BRAZIL
A13,12,A32,A43,560.0,A61,A73,3,A94,A101,4,A121,23,A143,A151,1,A173,1,A191,A201,1,0,1,18476.0,BRAZIL
A12,6,A32,A43,414.0,A61,A75,4,A93,A101,4,A123,28,A143,A152,1,A173,2,A191,A201,1,0,1,15457.0,BRAZIL
A14,15,A32,A40,1423.0,A64,A74,2,A92,A101,3,A123,20,A143,A151,1,A173,1,A191,A201,1,0,0,26468.0,BRAZIL
